Item Name,Item ID,Item meta,Has NBT,Display Name
IC2:blockMachine2,520,9,FALSE,固体装罐机
IC2:blockMachine2,520,10,FALSE,流体装罐机
IC2:blockMachine2,520,11,FALSE,高级采矿机
IC2:blockMachine2,520,12,FALSE,流体热交换机
IC2:blockMachine2,520,13,FALSE,发酵机
IC2:blockMachine2,520,14,FALSE,流体流量调节机
IC2:blockMachine2,520,15,FALSE,冷凝机
IC2:blockMachine3,521,0,FALSE,蒸汽机
IC2:blockMachine3,521,1,FALSE,高炉
IC2:blockMachine3,521,2,FALSE,方块切割机
IC2:blockMachine3,521,3,FALSE,太阳能蒸馏机
IC2:blockMachine3,521,4,FALSE,流体分配机
IC2:blockMachine3,521,5,FALSE,电动分拣机
IC2:blockMachine3,521,6,FALSE,物品缓冲机
IC2:blockMachine3,521,7,FALSE,作物收割机
IC2:blockMachine3,521,8,FALSE,车床
IC2:blockLuminatorDark,522,0,FALSE,日光灯
IC2:blockLuminator,523,0,FALSE,日光灯
IC2:blockMiningPipe,524,0,FALSE,采矿管道
IC2:blockMiningTip,525,0,FALSE,采矿管道
IC2:blockPersonal,526,0,FALSE,保险箱
IC2:blockPersonal,526,1,FALSE,贸易箱
IC2:blockPersonal,526,2,FALSE,电力贸易箱
IC2:blockITNT,527,0,FALSE,工业TNT
IC2:blockNuke,528,0,FALSE,核弹
IC2:blockDynamite,529,0,FALSE,ic2.blockDynamite
IC2:blockDynamiteRemote,530,0,FALSE,ic2.blockDynamiteRemote
IC2:blockCrop,531,0,FALSE,作物架
IC2:blockBarrel,532,0,FALSE,Barrel
IC2:fluidUuMatter,533,0,FALSE,UU物质
IC2:fluidConstructionFoam,534,0,FALSE,建筑泡沫
IC2:fluidCoolant,535,0,FALSE,冷却液
IC2:fluidHotCoolant,536,0,FALSE,热冷却液
IC2:fluidPahoehoeLava,537,0,FALSE,熔岩岩浆
IC2:fluidBiomass,538,0,FALSE,生物质
IC2:fluidBiogas,539,0,FALSE,沼气
IC2:fluidDistilledWater,540,0,FALSE,蒸馏水
IC2:fluidSuperheatedSteam,541,0,FALSE,过热蒸汽
IC2:fluidSteam,542,0,FALSE,蒸汽
IC2:fluidHotWater,543,0,FALSE,Hotspring Water
IC2:itemHarz,4626,0,FALSE,粘性树脂
IC2:itemRubber,4627,0,FALSE,橡胶
IC2:itemFluidCell,4628,0,FALSE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemFluidCell,4628,0,TRUE,通用流体单元
IC2:itemupgradekit,4629,0,FALSE,MFSU升级组件
IC2:itemRecipePart,4630,0,FALSE,线圈
IC2:itemRecipePart,4630,1,FALSE,电动马达
IC2:itemRecipePart,4630,2,FALSE,驱动把手
IC2:itemRecipePart,4630,3,FALSE,小型驱动把手
IC2:itemRecipePart,4630,4,FALSE,(粗制)模式存储水晶
IC2:itemRecipePart,4630,5,FALSE,热传导器
IC2:itemRecipePart,4630,6,FALSE,铜锅炉
IC2:itemRecipePart,4630,7,FALSE,木扇叶
IC2:itemRecipePart,4630,8,FALSE,铁扇叶
IC2:itemRecipePart,4630,9,FALSE,碳扇叶
IC2:itemRecipePart,4630,10,FALSE,钢扇叶
IC2:itemRecipePart,4630,11,FALSE,铁柄
IC2:itemRecipePart,4630,12,FALSE,精炼铁柄
IC2:itemCasing,4631,0,FALSE,铜质外壳
IC2:itemCasing,4631,1,FALSE,锡质外壳
IC2:itemCasing,4631,2,FALSE,青铜外壳
IC2:itemCasing,4631,3,FALSE,黄金外壳
IC2:itemCasing,4631,4,FALSE,铁质外壳
IC2:itemCasing,4631,5,FALSE,精炼铁外壳
IC2:itemCasing,4631,6,FALSE,铅外壳
IC2:itemCrushedOre,4632,0,FALSE,粉碎铁矿石
IC2:itemCrushedOre,4632,1,FALSE,粉碎铜矿石
IC2:itemCrushedOre,4632,2,FALSE,粉碎金矿石
IC2:itemCrushedOre,4632,3,FALSE,粉碎锡矿石
IC2:itemCrushedOre,4632,4,FALSE,粉碎铀矿石
IC2:itemCrushedOre,4632,5,FALSE,粉碎银矿石
IC2:itemCrushedOre,4632,6,FALSE,粉碎铅矿石
IC2:itemPurifiedCrushedOre,4633,0,FALSE,纯净的粉碎铁矿石
IC2:itemPurifiedCrushedOre,4633,1,FALSE,纯净的粉碎铜矿石
IC2:itemPurifiedCrushedOre,4633,2,FALSE,纯净的粉碎金矿石
IC2:itemPurifiedCrushedOre,4633,3,FALSE,纯净的粉碎锡矿石
IC2:itemPurifiedCrushedOre,4633,4,FALSE,纯净的粉碎铀矿石
IC2:itemPurifiedCrushedOre,4633,5,FALSE,纯净的粉碎银矿石
IC2:itemPurifiedCrushedOre,4633,6,FALSE,纯净的粉碎铅矿石
IC2:itemPlates,4634,0,FALSE,铜板
IC2:itemPlates,4634,1,FALSE,锡板
IC2:itemPlates,4634,2,FALSE,青铜板
IC2:itemPlates,4634,3,FALSE,金板
IC2:itemPlates,4634,4,FALSE,铁板
IC2:itemPlates,4634,5,FALSE,精炼铁板
IC2:itemPlates,4634,6,FALSE,铅板
IC2:itemPlates,4634,7,FALSE,黑曜石板
IC2:itemPlates,4634,8,FALSE,青金石板
IC2:itemDensePlates,4635,0,FALSE,致密铜板
IC2:itemDensePlates,4635,1,FALSE,致密锡板
IC2:itemDensePlates,4635,2,FALSE,致密青铜板
IC2:itemDensePlates,4635,3,FALSE,致密金板
IC2:itemDensePlates,4635,4,FALSE,致密铁板
IC2:itemDensePlates,4635,5,FALSE,致密精炼铁板
IC2:itemDensePlates,4635,6,FALSE,致密铅板
IC2:itemDensePlates,4635,7,FALSE,致密黑曜石板
IC2:itemDensePlates,4635,8,FALSE,致密青金石板
IC2:itemTurningBlanks,4636,0,FALSE,铁空转换模板
IC2:itemTurningBlanksWood,4637,0,FALSE,木空转换模板
IC2:itemDustSmall,4638,0,FALSE,小撮铁粉
IC2:itemDustSmall,4638,1,FALSE,小撮铜粉
IC2:itemDustSmall,4638,2,FALSE,小撮金粉
IC2:itemDustSmall,4638,3,FALSE,小撮锡粉
IC2:itemDustSmall,4638,4,FALSE,小撮银粉
IC2:itemDustSmall,4638,5,FALSE,小撮铅粉
IC2:itemDustSmall,4638,6,FALSE,小撮硫粉
IC2:itemDustSmall,4638,7,FALSE,小撮锂粉
IC2:itemDustSmall,4638,8,FALSE,小撮青铜粉
IC2:itemDustSmall,4638,9,FALSE,小撮青金石粉
IC2:itemDustSmall,4638,10,FALSE,小撮黑曜石粉
IC2:itemDust,4639,0,FALSE,青铜粉
IC2:itemDust,4639,1,FALSE,粘土粉
IC2:itemDust,4639,2,FALSE,煤粉
IC2:itemDust,4639,3,FALSE,铜粉
IC2:itemDust,4639,4,FALSE,金粉
IC2:itemDust,4639,5,FALSE,铁粉
IC2:itemDust,4639,6,FALSE,银粉
IC2:itemDust,4639,7,FALSE,锡粉
IC2:itemDust,4639,8,FALSE,湿润煤粉
IC2:itemDust,4639,9,FALSE,石粉
IC2:itemDust,4639,10,FALSE,铅粉
IC2:itemDust,4639,11,FALSE,黑曜石粉
IC2:itemDust,4639,12,FALSE,青金石粉
IC2:itemDust,4639,13,FALSE,硫粉
IC2:itemDust,4639,14,FALSE,锂粉
IC2:itemDust2,4640,0,FALSE,二氧化硅粉
IC2:itemDust2,4640,1,FALSE,钻石粉
IC2:itemDust2,4640,2,FALSE,能量水晶粉
IC2:itemDust2,4640,3,FALSE,灰烬
IC2:itemIngot,4641,0,FALSE,铜锭
IC2:itemIngot,4641,1,FALSE,锡锭
IC2:itemIngot,4641,2,FALSE,青铜锭
IC2:itemIngot,4641,3,FALSE,精炼铁锭
IC2:itemIngot,4641,4,FALSE,合金锭
IC2:itemIngot,4641,5,FALSE,铅锭
IC2:itemIngot,4641,6,FALSE,银锭
IC2:reactorLithiumCell,4642,1,FALSE,燃料棒(锂)
IC2:itemTritiumCell,4643,0,FALSE,燃料棒(氚)
IC2:itemUran,4644,0,FALSE,浓缩铀核燃料
IC2:itemMOX,4645,0,FALSE,钚铀混合氧化物核燃料(MOX)
IC2:itemPlutonium,4646,0,FALSE,钚
IC2:itemPlutoniumSmall,4647,0,FALSE,小撮钚
IC2:itemUran235,4648,0,FALSE,铀-235
IC2:itemUran235small,4649,0,FALSE,小撮铀-235
IC2:itemUran238,4650,0,FALSE,铀-238
IC2:itemFuelRod,4651,0,FALSE,燃料棒(空)
IC2:itemRTGPellet,4652,0,FALSE,放射性同位素燃料靶丸
IC2:itemPartCircuit,4653,0,FALSE,电路板
IC2:itemPartCircuitAdv,4654,0,FALSE,高级电路板
IC2:itemPartAlloy,4655,0,FALSE,高级合金
IC2:itemPartCarbonFibre,4656,0,FALSE,生碳纤维
IC2:itemPartCarbonMesh,4657,0,FALSE,生碳网
IC2:itemPartCarbonPlate,4658,0,FALSE,碳板
IC2:itemOreIridium,4659,0,FALSE,铱矿
IC2:itemPartIridium,4660,0,FALSE,强化铱板
IC2:itemShardIridium,4661,0,FALSE,Iridium Shard
IC2:itemTreetap,4662,0,FALSE,木龙头
IC2:itemToolBronzePickaxe,4663,0,FALSE,青铜镐
IC2:itemToolBronzeAxe,4664,0,FALSE,青铜斧
IC2:itemToolBronzeSword,4665,0,FALSE,青铜剑
IC2:itemToolBronzeSpade,4666,0,FALSE,青铜铲
IC2:itemToolBronzeHoe,4667,0,FALSE,青铜锄
IC2:itemToolWrench,4668,0,FALSE,扳手
IC2:itemToolCutter,4669,0,FALSE,板材切割剪刀
IC2:itemFoamSprayer,4670,0,FALSE,建筑泡沫喷枪
IC2:itemToolbox,4671,0,FALSE,工具盒
IC2:itemContainmentbox,4672,0,FALSE,防辐射容纳盒
IC2:itemToolForgeHammer,4673,0,FALSE,锻造锤
IC2:itemLathingTool,4674,0,FALSE,车床工具
IC2:itemcrystalmemory,4675,0,FALSE,模式存储水晶
IC2:itemToolDrill,4676,1,TRUE,采矿钻头
IC2:itemToolDrill,4676,26,FALSE,采矿钻头
IC2:itemToolDDrill,4677,1,TRUE,钻石钻头
IC2:itemToolDDrill,4677,26,FALSE,钻石钻头
IC2:itemToolIridiumDrill,4678,1,TRUE,铱钻头
IC2:itemToolIridiumDrill,4678,26,TRUE,铱钻头
IC2:itemToolChainsaw,4679,1,TRUE,链锯
IC2:itemToolChainsaw,4679,26,FALSE,链锯
IC2:itemToolWrenchElectric,4680,1,TRUE,电动扳手
IC2:itemToolWrenchElectric,4680,27,FALSE,电动扳手
IC2:itemTreetapElectric,4681,1,TRUE,电动树脂提取器
IC2:itemTreetapElectric,4681,26,FALSE,电动树脂提取器
IC2:itemToolMiningLaser,4682,1,TRUE,采矿镭射枪
IC2:itemToolMiningLaser,4682,26,FALSE,采矿镭射枪
IC2:itemToolMEter,4683,0,FALSE,EU电表
IC2:itemScanner,4684,1,TRUE,OD扫描器
IC2:itemScanner,4684,26,FALSE,OD扫描器
IC2:itemScannerAdv,4685,1,TRUE,OV扫描器
IC2:itemScannerAdv,4685,26,FALSE,OV扫描器
IC2:obscurator,4686,1,TRUE,拟态板
IC2:obscurator,4686,27,FALSE,拟态板
IC2:itemFreq,4687,0,FALSE,传送频率遥控器
IC2:itemNanoSaber,4688,1,TRUE,纳米剑
IC2:itemNanoSaber,4688,26,FALSE,纳米剑
IC2:plasmaLauncher,4689,1,TRUE,ic2.plasmaLauncher
IC2:plasmaLauncher,4689,26,FALSE,ic2.plasmaLauncher
IC2:windmeter,4690,1,TRUE,风力计
IC2:windmeter,4690,26,FALSE,风力计
IC2:itemArmorHazmatHelmet,4691,0,FALSE,防化头盔
IC2:itemArmorHazmatChestplate,4692,0,FALSE,防化服
IC2:itemArmorHazmatLeggings,4693,0,FALSE,防化裤
IC2:itemArmorRubBoots,4694,0,FALSE,橡胶靴
IC2:itemArmorBronzeHelmet,4695,0,FALSE,青铜头盔
IC2:itemArmorBronzeChestplate,4696,0,FALSE,青铜胸甲
IC2:itemArmorBronzeLegs,4697,0,FALSE,青铜护腿
IC2:itemArmorBronzeBoots,4698,0,FALSE,青铜靴子
IC2:itemArmorAlloyChestplate,4699,0,FALSE,复合背心
IC2:itemArmorNanoHelmet,4700,1,TRUE,纳米头盔
IC2:itemArmorNanoHelmet,4700,27,FALSE,纳米头盔
IC2:itemArmorNanoChestplate,4701,1,TRUE,纳米护甲
IC2:itemArmorNanoChestplate,4701,27,FALSE,纳米护甲
IC2:itemArmorNanoLegs,4702,1,TRUE,纳米护腿
IC2:itemArmorNanoLegs,4702,27,FALSE,纳米护腿
IC2:itemArmorNanoBoots,4703,1,TRUE,纳米靴子
IC2:itemArmorNanoBoots,4703,27,FALSE,纳米靴子
IC2:itemArmorQuantumHelmet,4704,1,TRUE,量子头盔
IC2:itemArmorQuantumHelmet,4704,27,FALSE,量子头盔
IC2:itemArmorQuantumChestplate,4705,1,TRUE,量子护甲
IC2:itemArmorQuantumChestplate,4705,27,FALSE,量子护甲
IC2:itemArmorQuantumLegs,4706,1,TRUE,量子护腿
IC2:itemArmorQuantumLegs,4706,27,FALSE,量子护腿
IC2:itemArmorQuantumBoots,4707,1,TRUE,量子靴子
IC2:itemArmorQuantumBoots,4707,27,FALSE,量子靴子
IC2:itemArmorJetpack,4708,1,TRUE,喷气背包
IC2:itemArmorJetpack,4708,27,FALSE,喷气背包
IC2:itemArmorJetpackElectric,4709,1,TRUE,电力喷气背包
IC2:itemArmorJetpackElectric,4709,27,FALSE,电力喷气背包
IC2:itemArmorBatpack,4710,1,TRUE,储电背包
IC2:itemArmorBatpack,4710,27,FALSE,储电背包
IC2:itemArmorAdvBatpack,4711,1,TRUE,强化储电背包
IC2:itemArmorAdvBatpack,4711,27,FALSE,强化储电背包
IC2:itemArmorEnergypack,4712,1,TRUE,能量水晶储电背包
IC2:itemArmorEnergypack,4712,27,FALSE,能量水晶储电背包
IC2:itemArmorCFPack,4713,1,TRUE,建筑泡沫背包
IC2:itemArmorCFPack,4713,27,FALSE,建筑泡沫背包
IC2:itemSolarHelmet,4714,0,FALSE,太阳能头盔
IC2:itemStaticBoots,4715,0,FALSE,静电靴
IC2:itemNightvisionGoggles,4716,1,TRUE,夜视镜
IC2:itemNightvisionGoggles,4716,27,FALSE,夜视镜
IC2:itemBatREDischarged,4717,0,FALSE,充电电池
IC2:itemBatRE,4718,1,TRUE,充电电池
IC2:itemAdvBat,4719,1,TRUE,强化充电电池
IC2:itemAdvBat,4719,26,FALSE,强化充电电池
IC2:itemBatCrystal,4720,1,TRUE,能量水晶
IC2:itemBatCrystal,4720,26,FALSE,能量水晶
IC2:itemBatLamaCrystal,4721,1,TRUE,兰波顿水晶
IC2:itemBatLamaCrystal,4721,26,FALSE,兰波顿水晶
IC2:itemBatSU,4722,0,FALSE,一次性电池
IC2:itemBatChargeRE,4723,1,TRUE,RE充电电池
IC2:itemBatChargeRE,4723,26,FALSE,RE充电电池
IC2:itemBatChargeAdv,4724,1,TRUE,高级充电电池
IC2:itemBatChargeAdv,4724,26,FALSE,高级充电电池
IC2:itemBatChargeCrystal,4725,1,TRUE,能量充电电池
IC2:itemBatChargeCrystal,4725,26,FALSE,能量充电电池
IC2:itemBatChargeLamaCrystal,4726,1,TRUE,兰波顿充电电池
IC2:itemBatChargeLamaCrystal,4726,26,FALSE,兰波顿充电电池
IC2:itemCable,4727,0,FALSE,绝缘铜质导线
IC2:itemCable,4727,1,FALSE,铜质导线
IC2:itemCable,4727,2,FALSE,金质导线
IC2:itemCable,4727,3,FALSE,绝缘金质导线
IC2:itemCable,4727,5,FALSE,高压导线
IC2:itemCable,4727,6,FALSE,绝缘高压导线
IC2:itemCable,4727,9,FALSE,玻璃纤维导线
IC2:itemCable,4727,10,FALSE,锡质导线
IC2:itemCable,4727,11,FALSE,EU检测导线
IC2:itemCable,4727,12,FALSE,EU分流导线
IC2:itemCable,4727,13,FALSE,绝缘锡质导线
IC2:itemCellEmpty,4728,0,FALSE,空单元
IC2:itemCellEmpty,4728,1,FALSE,水单元
IC2:itemCellEmpty,4728,2,FALSE,岩浆单元
IC2:itemCellEmpty,4728,3,FALSE,UU物质单元
IC2:itemCellEmpty,4728,4,FALSE,建筑泡沫单元
IC2:itemCellEmpty,4728,5,FALSE,压缩空气单元
IC2:itemCellEmpty,4728,6,FALSE,生物质单元
IC2:itemCellEmpty,4728,7,FALSE,沼气单元
IC2:itemCellEmpty,4728,8,FALSE,电解水单元
IC2:itemCellEmpty,4728,9,FALSE,冷却液单元
IC2:itemCellEmpty,4728,10,FALSE,热冷却液单元
IC2:itemCellEmpty,4728,11,FALSE,熔岩岩浆单元
IC2:itemCellEmpty,4728,12,FALSE,蒸馏水单元
IC2:itemCellEmpty,4728,13,FALSE,过热蒸汽单元
IC2:itemCellEmpty,4728,14,FALSE,蒸汽单元
IC2:itemTinCan,4729,0,FALSE,锡罐
IC2:itemTinCanFilled,4730,0,FALSE,锡罐(满)
IC2:reactorMOXSimple,4731,1,FALSE,燃料棒(MOX)
IC2:reactorMOXDual,4732,1,FALSE,双联燃料棒(MOX)
IC2:reactorMOXQuad,4733,1,FALSE,四联燃料棒(MOX)
IC2:reactorUraniumSimple,4734,1,FALSE,燃料棒(铀)
IC2:reactorUraniumDual,4735,1,FALSE,双联燃料棒(铀)
IC2:reactorUraniumQuad,4736,1,FALSE,四联燃料棒(铀)
IC2:reactorMOXSimpledepleted,4737,0,FALSE,燃料棒(枯竭MOX)
IC2:reactorMOXDualdepleted,4738,0,FALSE,双联燃料棒(枯竭MOX)
IC2:reactorMOXQuaddepleted,4739,0,FALSE,四联燃料棒(枯竭MOX)
IC2:reactorUraniumSimpledepleted,4740,0,FALSE,燃料棒(枯竭铀)
IC2:reactorUraniumDualdepleted,4741,0,FALSE,双联燃料棒(枯竭铀)
IC2:reactorUraniumQuaddepleted,4742,0,FALSE,四联燃料棒(枯竭铀)
IC2:reactorCoolantSimple,4743,1,FALSE,10k冷却单元
IC2:reactorCoolantTriple,4744,1,FALSE,30k冷却单元
IC2:reactorCoolantSix,4745,1,FALSE,60k冷却单元
IC2:reactorPlating,4746,0,FALSE,反应堆隔板
IC2:reactorPlatingHeat,4747,0,FALSE,高热容反应堆隔板
IC2:reactorPlatingExplosive,4748,0,FALSE,密封反应堆隔板
IC2:reactorHeatSwitch,4749,1,FALSE,热交换器
IC2:reactorHeatSwitchCore,4750,1,FALSE,反应堆热交换器
IC2:reactorHeatSwitchSpread,4751,1,FALSE,元件热交换器
IC2:reactorHeatSwitchDiamond,4752,1,FALSE,高级热交换器
IC2:reactorVent,4753,1,FALSE,散热片
IC2:reactorVentCore,4754,1,FALSE,反应堆散热片
IC2:reactorVentGold,4755,1,FALSE,超频散热片
IC2:reactorVentSpread,4756,0,FALSE,元件散热片
IC2:reactorVentDiamond,4757,1,FALSE,高级散热片
IC2:reactorReflector,4758,1,FALSE,中子反射板
IC2:reactorReflectorThick,4759,1,FALSE,加厚中子反射板
IC2:reactorCondensator,4760,1,FALSE,红石冷却单元
IC2:reactorCondensatorLap,4761,1,FALSE,青金石冷却单元
IC2:itemTFBP,4762,0,FALSE,地形转换模板-空白
IC2:itemTFBPCultivation,4763,0,FALSE,地形转换模板-耕地
IC2:itemTFBPIrrigation,4764,0,FALSE,地形转换模板-灌溉
IC2:itemTFBPChilling,4765,0,FALSE,地形转换模板-冰原
IC2:itemTFBPDesertification,4766,0,FALSE,地形转换模板-沙漠
IC2:itemTFBPFlatification,4767,0,FALSE,地形转换模板-平地
IC2:itemTFBPMushroom,4768,0,FALSE,地形转换模板-蘑菇
IC2:itemPartCoalBall,4769,0,FALSE,煤球
IC2:itemPartCoalBlock,4770,0,FALSE,压缩煤球
IC2:itemPartCoalChunk,4771,0,FALSE,煤块
IC2:itemPartIndustrialDiamond,4772,0,FALSE,工业钻石
IC2:itemSlag,4773,0,FALSE,炉渣
IC2:itemScrap,4774,0,FALSE,废料
IC2:itemScrapbox,4775,0,FALSE,废料盒
IC2:itemFuelPlantBall,4776,0,FALSE,植物球
IC2:itemBiochaff,4777,0,FALSE,糠
IC2:itemToolPainter,4778,0,FALSE,刷子
IC2:itemToolPainterBlack,4779,0,FALSE,黑色刷子
IC2:itemToolPainterRed,4780,0,FALSE,红色刷子
IC2:itemToolPainterGreen,4781,0,FALSE,绿色刷子
IC2:itemToolPainterBrown,4782,0,FALSE,棕色刷子
IC2:itemToolPainterBlue,4783,0,FALSE,蓝色刷子
IC2:itemToolPainterPurple,4784,0,FALSE,紫色刷子
IC2:itemToolPainterCyan,4785,0,FALSE,青色刷子
IC2:itemToolPainterLightGrey,4786,0,FALSE,浅灰色刷子
IC2:itemToolPainterDarkGrey,4787,0,FALSE,灰色刷子
IC2:itemToolPainterPink,4788,0,FALSE,粉色刷子
IC2:itemToolPainterLime,4789,0,FALSE,柠檬色刷子
IC2:itemToolPainterYellow,4790,0,FALSE,黄色刷子
IC2:itemToolPainterCloud,4791,0,FALSE,浅蓝色刷子
IC2:itemToolPainterMagenta,4792,0,FALSE,品红色刷子
IC2:itemToolPainterOrange,4793,0,FALSE,橙色刷子
IC2:itemToolPainterWhite,4794,0,FALSE,白色刷子
IC2:itemDynamite,4795,0,FALSE,炸药
IC2:itemDynamiteSticky,4796,0,FALSE,粘性炸药
IC2:itemRemote,4797,0,FALSE,遥控引爆器
IC2:upgradeModule,4798,0,FALSE,超频升级
IC2:upgradeModule,4798,1,FALSE,高压升级
IC2:upgradeModule,4798,2,FALSE,储能升级
IC2:upgradeModule,4798,3,FALSE,弹出升级
IC2:upgradeModule,4798,4,FALSE,流体弹出升级
IC2:upgradeModule,4798,5,FALSE,红石信号反转升级
IC2:upgradeModule,4798,6,FALSE,抽入升级
IC2:itemCoin,4799,0,FALSE,工业铁币
IC2:itemDoorAlloy,4800,0,FALSE,防爆门
IC2:itemPartCFPowder,4801,0,FALSE,建筑泡沫
IC2:itemGrinPowder,4802,0,FALSE,蛤蛤粉
IC2:itemDebug,4803,0,FALSE,调试物品
IC2:itemBoat,4804,0,FALSE,碳纤维轻艇
IC2:itemBoat,4804,1,FALSE,橡皮艇
IC2:itemBoat,4804,2,FALSE,损坏的橡皮艇
IC2:itemBoat,4804,3,FALSE,电动船
IC2:itemWeedingTrowel,4805,0,FALSE,除草剪
IC2:itemWeed,4806,0,FALSE,杂草
IC2:itemCropSeed,4807,0,TRUE,Stagnium种子
IC2:itemCropSeed,4807,0,TRUE,红麦种子
IC2:itemCropSeed,4807,0,TRUE,蒲公英种子
IC2:itemCropSeed,4807,0,TRUE,奇妙花种子
IC2:itemCropSeed,4807,0,TRUE,马铃薯种子
IC2:itemCropSeed,4807,0,TRUE,Eating Plant种子
IC2:itemCropSeed,4807,0,TRUE,黑刺李种子
IC2:itemCropSeed,4807,0,TRUE,杂草种子
IC2:itemCropSeed,4807,0,TRUE,小麦种子
IC2:itemCropSeed,4807,0,TRUE,胡萝卜种子
IC2:itemCropSeed,4807,0,TRUE,铁叶草种子
IC2:itemCropSeed,4807,0,TRUE,大地疣种子
IC2:itemCropSeed,4807,0,TRUE,西瓜种子
IC2:itemCropSeed,4807,0,TRUE,树脂甘蔗种子
IC2:itemCropSeed,4807,0,TRUE,Plumbiscus种子
IC2:itemCropSeed,4807,0,TRUE,地狱疣种子
IC2:itemCropSeed,4807,0,TRUE,金叶草种子
IC2:itemCropSeed,4807,0,TRUE,红蘑菇种子
IC2:itemCropSeed,4807,0,TRUE,甘蔗种子
IC2:itemCropSeed,4807,0,TRUE,Cyprium种子
IC2:itemCropSeed,4807,0,TRUE,郁金香种子
IC2:itemCropSeed,4807,0,TRUE,可可种子
IC2:itemCropSeed,4807,0,TRUE,缤纷花种子
IC2:itemCropSeed,4807,0,TRUE,棕蘑菇种子
IC2:itemCropSeed,4807,0,TRUE,咖啡种子
IC2:itemCropSeed,4807,0,TRUE,Shining种子
IC2:itemCropSeed,4807,0,TRUE,玫瑰种子
IC2:itemCropSeed,4807,0,TRUE,啤酒花种子
IC2:itemCropSeed,4807,0,TRUE,南瓜种子
IC2:itemCropnalyzer,4808,1,TRUE,作物分析仪
IC2:itemCropnalyzer,4808,26,FALSE,作物分析仪
IC2:itemFertilizer,4809,0,FALSE,肥料
IC2:itemCellHydrant,4810,1,FALSE,水化单元
IC2:itemToolHoe,4811,1,TRUE,电动锄
IC2:itemToolHoe,4811,26,FALSE,电动锄
IC2:itemTerraWart,4812,0,FALSE,大地疣
IC2:itemWeedEx,4813,0,FALSE,除草剂
IC2:itemMugEmpty,4814,0,FALSE,石杯
IC2:itemCofeeBeans,4815,0,FALSE,咖啡豆
IC2:itemCofeePowder,4816,0,FALSE,咖啡粉
IC2:itemMugCoffee,4817,0,FALSE,零度咖啡
IC2:itemMugCoffee,4817,1,FALSE,黑咖啡
IC2:itemMugCoffee,4817,2,FALSE,咖啡
IC2:itemHops,4818,0,FALSE,啤酒花
IC2:itemBarrel,4819,0,FALSE,空酒桶
IC2:itemwoodrotor,4821,1,FALSE,木转子
IC2:itemironrotor,4822,1,FALSE,铁转子
IC2:itemsteelrotor,4823,1,FALSE,钢转子
IC2:itemwcarbonrotor,4824,1,FALSE,碳转子
IC2:itemSteamTurbine,4825,1,FALSE,蒸汽涡轮
IC2:itemSteamTurbineBlade,4826,0,FALSE,蒸汽涡轮扇叶
IC2:itemIronBlockCuttingBlade,4827,0,FALSE,铁切割锯片
IC2:itemAdvIronBlockCuttingBlade,4828,0,FALSE,精炼铁切割锯片
IC2:itemDiamondBlockCuttingBlade,4829,0,FALSE,钻石切割锯片
TaintedMagic:BlockShadowOre,583,0,FALSE,暗影矿石
TaintedMagic:BlockWarpwoodLog,584,0,FALSE,扭曲之木
TaintedMagic:BlockShadowmetal,585,0,FALSE,暗影金属块
TaintedMagic:BlockWarpwoodPlanks,586,0,FALSE,扭曲木板
TaintedMagic:BlockWarpwoodLeaves,587,0,FALSE,扭曲树叶
TaintedMagic:BlockWarpwoodSapling,588,0,FALSE,扭曲树苗
TaintedMagic:ItemMaterial,4853,0,FALSE,暗影锭
TaintedMagic:ItemMaterial,4853,1,FALSE,暗影布匹
TaintedMagic:ItemMaterial,4853,2,FALSE,血腥布匹
TaintedMagic:ItemMaterial,4853,3,FALSE,扭曲碎片
TaintedMagic:ItemMaterial,4853,4,FALSE,咒波碎片
TaintedMagic:ItemMaterial,4853,5,FALSE,创世碎片
TaintedMagic:ItemMaterial,4853,6,FALSE,神秘合金
TaintedMagic:ItemMaterial,4853,7,FALSE,结晶血滴
TaintedMagic:ItemMaterial,4853,8,FALSE,血腥甲片
TaintedMagic:ItemVoidsentBlood,4854,0,FALSE,虚空结晶
TaintedMagic:ItemMagicFunguar,4855,0,FALSE,渗透蘑菇
TaintedMagic:ItemWarpedGoggles,4856,0,FALSE,扭曲揭示之护目镜
TaintedMagic:ItemVoidFortressHelmet,4857,0,FALSE,虚空要塞兜鍪
TaintedMagic:ItemVoidFortressChestplate,4858,0,FALSE,虚空要塞胸甲
TaintedMagic:ItemVoidFortressLeggings,4859,0,FALSE,虚空要塞护胫
